# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu,,,,,,,,,,,,
# Mon Aug 26 11:19:54 2024,,,,,,,,,,,,
id,name,host,numStars,numPlanets,discoveryMethod,discYear,discFacility,controv_flag,mass,temperatureStar,metalRatio,releasedate
21155,Kepler-281 b,Kepler-281,1,3,Transit,2014,Kepler,0,-1,5717.00,[Fe/H],2014-11-18
21156,Kepler-281 b,Kepler-281,1,3,Transit,2014,Kepler,0,-1,5461.00,*,2016-07-28
21157,Kepler-281 b,Kepler-281,1,3,Transit,2014,Kepler,0,-1,5723.00,*,2018-09-06
21158,Kepler-281 b,Kepler-281,1,3,Transit,2014,Kepler,0,-1,5717.00,[Fe/H],2015-08-25
21159,Kepler-281 b,Kepler-281,1,3,Transit,2014,Kepler,0,-1,5461.00,*,2019-04-18
21160,Kepler-281 c,Kepler-281,1,3,Transit,2014,Kepler,0,-1,5623.00,[Fe/H],2016-05-10
21161,Kepler-281 c,Kepler-281,1,3,Transit,2014,Kepler,0,-1,5717.00,[Fe/H],2014-11-18
21162,Kepler-281 c,Kepler-281,1,3,Transit,2014,Kepler,0,-1,5675.00,*,2013-10-28
21163,Kepler-281 c,Kepler-281,1,3,Transit,2014,Kepler,0,-1,5717.00,[Fe/H],2017-05-08
21164,Kepler-281 c,Kepler-281,1,3,Transit,2014,Kepler,0,-1,5461.00,*,2016-07-28
21165,Kepler-281 c,Kepler-281,1,3,Transit,2014,Kepler,0,-1,5717.00,[Fe/H],2014-11-21
21166,Kepler-281 c,Kepler-281,1,3,Transit,2014,Kepler,0,-1,5723.00,*,2014-05-14
21167,Kepler-281 c,Kepler-281,1,3,Transit,2014,Kepler,0,-1,5723.00,*,2018-09-06
21168,Kepler-281 c,Kepler-281,1,3,Transit,2014,Kepler,0,-1,5461.00,*,2019-04-18
21169,Kepler-281 c,Kepler-281,1,3,Transit,2014,Kepler,0,-1,5717.00,[Fe/H],2015-08-25
21170,Kepler-281 c,Kepler-281,1,3,Transit,2014,Kepler,0,-1,5461.00,*,2018-09-25
21171,Kepler-281 d,Kepler-281,1,3,Transit,2021,Kepler,0,-1,5717.00,[Fe/H],2014-11-18
21172,Kepler-281 d,Kepler-281,1,3,Transit,2021,Kepler,0,-1,5461.00,*,2018-09-25
21173,Kepler-281 d,Kepler-281,1,3,Transit,2021,Kepler,0,-1,5717.00,[Fe/H],2014-11-21
21174,Kepler-281 d,Kepler-281,1,3,Transit,2021,Kepler,0,-1,5717.00,[Fe/H],2021-12-05
21175,Kepler-281 d,Kepler-281,1,3,Transit,2021,Kepler,0,-1,5675.00,*,2013-10-28
21176,Kepler-281 d,Kepler-281,1,3,Transit,2021,Kepler,0,-1,5461.00,*,2016-07-28
21177,Kepler-281 d,Kepler-281,1,3,Transit,2021,Kepler,0,-1,5717.00,[Fe/H],2017-05-08
21178,Kepler-281 d,Kepler-281,1,3,Transit,2021,Kepler,0,-1,5717.00,[Fe/H],2015-08-25
21179,Kepler-282 b,Kepler-282,1,4,Transit,2014,Kepler,0,-1,5699.00,[Fe/H],2016-05-10
21180,Kepler-282 b,Kepler-282,1,4,Transit,2014,Kepler,0,-1,6102.00,[Fe/H],2014-11-18
21181,Kepler-282 b,Kepler-282,1,4,Transit,2014,Kepler,0,-1,6102.00,[Fe/H],2015-08-25
21182,Kepler-282 b,Kepler-282,1,4,Transit,2014,Kepler,0,-1,5600.00,[Fe/H],2017-05-08
21183,Kepler-282 b,Kepler-282,1,4,Transit,2014,Kepler,0,-1,5848.00,*,2019-04-18
21184,Kepler-282 b,Kepler-282,1,4,Transit,2014,Kepler,0,-1,5848.00,*,2018-09-25
21185,Kepler-282 b,Kepler-282,1,4,Transit,2014,Kepler,0,-1,6102.00,[Fe/H],2014-11-21
21186,Kepler-282 b,Kepler-282,1,4,Transit,2014,Kepler,0,-1,5602.00,*,2014-05-14
21187,Kepler-282 b,Kepler-282,1,4,Transit,2014,Kepler,0,-1,6144.00,*,2013-10-28
21188,Kepler-282 b,Kepler-282,1,4,Transit,2014,Kepler,0,-1,5656.00,*,2018-09-06
21189,Kepler-282 c,Kepler-282,1,4,Transit,2014,Kepler,0,-1,6102.00,[Fe/H],2015-08-25
21190,Kepler-282 c,Kepler-282,1,4,Transit,2014,Kepler,0,-1,6102.00,[Fe/H],2014-11-18
21191,Kepler-282 c,Kepler-282,1,4,Transit,2014,Kepler,0,-1,5602.00,*,2014-05-14
21192,Kepler-282 c,Kepler-282,1,4,Transit,2014,Kepler,0,-1,5699.00,[Fe/H],2016-05-10
21193,Kepler-282 c,Kepler-282,1,4,Transit,2014,Kepler,0,-1,5848.00,*,2018-09-25
21194,Kepler-282 c,Kepler-282,1,4,Transit,2014,Kepler,0,-1,5600.00,[Fe/H],2017-05-08
21195,Kepler-282 c,Kepler-282,1,4,Transit,2014,Kepler,0,-1,6144.00,*,2013-10-28
21196,Kepler-282 c,Kepler-282,1,4,Transit,2014,Kepler,0,-1,5848.00,*,2019-04-18
21197,Kepler-282 c,Kepler-282,1,4,Transit,2014,Kepler,0,-1,6102.00,[Fe/H],2014-11-21
21198,Kepler-282 c,Kepler-282,1,4,Transit,2014,Kepler,0,-1,5656.00,*,2018-09-06
21199,Kepler-282 d,Kepler-282,1,4,Transit,2013,Kepler,0,3.590.000,-1,*,2014-05-14
21200,Kepler-282 d,Kepler-282,1,4,Transit,2013,Kepler,0,-1,5600.00,[Fe/H],2017-05-08
21201,Kepler-282 d,Kepler-282,1,4,Transit,2013,Kepler,0,-1,6144.00,*,2013-10-28
21202,Kepler-282 d,Kepler-282,1,4,Transit,2013,Kepler,0,-1,5848.00,*,2018-09-25
21203,Kepler-282 d,Kepler-282,1,4,Transit,2013,Kepler,0,-1,6102.00,[Fe/H],2015-08-25
21204,Kepler-282 d,Kepler-282,1,4,Transit,2013,Kepler,0,-1,5848.00,*,2016-07-28
21205,Kepler-282 d,Kepler-282,1,4,Transit,2013,Kepler,0,-1,5699.00,[Fe/H],2016-05-10
21206,Kepler-282 d,Kepler-282,1,4,Transit,2013,Kepler,0,-1,6102.00,[Fe/H],2014-11-18
21207,Kepler-282 d,Kepler-282,1,4,Transit,2013,Kepler,0,-1,5656.00,*,2018-09-06
21208,Kepler-282 d,Kepler-282,1,4,Transit,2013,Kepler,0,-1,6102.00,[Fe/H],2014-11-21
21209,Kepler-282 d,Kepler-282,1,4,Transit,2013,Kepler,0,-1,5848.00,*,2019-04-18
21210,Kepler-282 e,Kepler-282,1,4,Transit,2013,Kepler,0,-1,5848.00,*,2019-04-18
21211,Kepler-282 e,Kepler-282,1,4,Transit,2013,Kepler,0,-1,5600.00,[Fe/H],2017-05-08
21212,Kepler-282 e,Kepler-282,1,4,Transit,2013,Kepler,0,1.620.000,-1,*,2014-05-14
21213,Kepler-282 e,Kepler-282,1,4,Transit,2013,Kepler,0,-1,6102.00,[Fe/H],2014-11-21
21214,Kepler-282 e,Kepler-282,1,4,Transit,2013,Kepler,0,-1,5656.00,*,2018-09-06
21215,Kepler-282 e,Kepler-282,1,4,Transit,2013,Kepler,0,-1,5699.00,[Fe/H],2016-05-10
21216,Kepler-282 e,Kepler-282,1,4,Transit,2013,Kepler,0,-1,5848.00,*,2016-07-28
21217,Kepler-282 e,Kepler-282,1,4,Transit,2013,Kepler,0,-1,5848.00,*,2018-09-25
21218,Kepler-282 e,Kepler-282,1,4,Transit,2013,Kepler,0,-1,6102.00,[Fe/H],2014-11-18
21219,Kepler-282 e,Kepler-282,1,4,Transit,2013,Kepler,0,-1,6144.00,*,2013-10-28
21220,Kepler-282 e,Kepler-282,1,4,Transit,2013,Kepler,0,-1,6102.00,[Fe/H],2015-08-25
21221,Kepler-283 b,Kepler-283,1,2,Transit,2014,Kepler,0,-1,4141.00,[Fe/H],2017-05-08
21222,Kepler-283 b,Kepler-283,1,2,Transit,2014,Kepler,0,-1,4327.00,*,2013-10-28
21223,Kepler-283 b,Kepler-283,1,2,Transit,2014,Kepler,0,-1,5189.00,[M/H],2016-02-25
21224,Kepler-283 b,Kepler-283,1,2,Transit,2014,Kepler,0,-1,4251.00,[Fe/H],2016-05-10
21225,Kepler-283 b,Kepler-283,1,2,Transit,2014,Kepler,0,-1,5189.00,[Fe/H],2014-11-18
21226,Kepler-283 b,Kepler-283,1,2,Transit,2014,Kepler,0,-1,4250.00,*,2018-09-25
21227,Kepler-283 b,Kepler-283,1,2,Transit,2014,Kepler,0,-1,4250.00,*,2016-07-28
21228,Kepler-283 b,Kepler-283,1,2,Transit,2014,Kepler,0,-1,4141.00,*,2016-02-11
21229,Kepler-283 b,Kepler-283,1,2,Transit,2014,Kepler,0,-1,4141.00,*,2018-09-06
21230,Kepler-283 b,Kepler-283,1,2,Transit,2014,Kepler,0,-1,4351.00,*,2014-05-14
21231,Kepler-283 b,Kepler-283,1,2,Transit,2014,Kepler,0,-1,5189.00,[Fe/H],2015-08-25
21232,Kepler-283 b,Kepler-283,1,2,Transit,2014,Kepler,0,-1,4250.00,*,2019-04-18
21233,Kepler-283 b,Kepler-283,1,2,Transit,2014,Kepler,0,-1,5189.00,[Fe/H],2014-11-21
21234,Kepler-283 c,Kepler-283,1,2,Transit,2014,Kepler,0,-1,4250.00,*,2018-09-25
21235,Kepler-283 c,Kepler-283,1,2,Transit,2014,Kepler,0,-1,4327.00,*,2013-10-28
21236,Kepler-283 c,Kepler-283,1,2,Transit,2014,Kepler,0,-1,5189.00,[Fe/H],2015-08-25
21237,Kepler-283 c,Kepler-283,1,2,Transit,2014,Kepler,0,-1,4141.00,*,2016-02-11
21238,Kepler-283 c,Kepler-283,1,2,Transit,2014,Kepler,0,-1,4250.00,*,2019-04-18
21239,Kepler-283 c,Kepler-283,1,2,Transit,2014,Kepler,0,-1,4141.00,*,2018-09-06
21240,Kepler-283 c,Kepler-283,1,2,Transit,2014,Kepler,0,-1,4250.00,*,2016-07-28
21241,Kepler-283 c,Kepler-283,1,2,Transit,2014,Kepler,0,-1,4351.00,*,2014-05-14
21242,Kepler-283 c,Kepler-283,1,2,Transit,2014,Kepler,0,-1,4251.00,[Fe/H],2016-05-10
21243,Kepler-283 c,Kepler-283,1,2,Transit,2014,Kepler,0,-1,5189.00,[Fe/H],2014-11-18
21244,Kepler-283 c,Kepler-283,1,2,Transit,2014,Kepler,0,-1,4141.00,[Fe/H],2017-05-08
21245,Kepler-283 c,Kepler-283,1,2,Transit,2014,Kepler,0,-1,5189.00,[Fe/H],2014-11-21
21246,Kepler-284 b,Kepler-284,1,2,Transit,2014,Kepler,0,-1,5614.00,[Fe/H],2015-08-25
21247,Kepler-284 b,Kepler-284,1,2,Transit,2014,Kepler,0,-1,5366.00,*,2018-09-25
21248,Kepler-284 b,Kepler-284,1,2,Transit,2014,Kepler,0,-1,5603.00,*,2013-10-28
21249,Kepler-284 b,Kepler-284,1,2,Transit,2014,Kepler,0,-1,5291.00,[Fe/H],2017-05-08
21250,Kepler-284 b,Kepler-284,1,2,Transit,2014,Kepler,0,-1,5615.00,*,2014-05-14
21251,Kepler-284 b,Kepler-284,1,2,Transit,2014,Kepler,0,-1,5614.00,[Fe/H],2014-11-21
21252,Kepler-284 b,Kepler-284,1,2,Transit,2014,Kepler,0,-1,5366.00,*,2019-04-18
21253,Kepler-284 b,Kepler-284,1,2,Transit,2014,Kepler,0,-1,5366.00,*,2016-07-28
21254,Kepler-284 b,Kepler-284,1,2,Transit,2014,Kepler,0,-1,5487.00,[Fe/H],2016-05-10
21255,Kepler-284 b,Kepler-284,1,2,Transit,2014,Kepler,0,-1,5219.00,*,2018-09-06
21256,Kepler-284 b,Kepler-284,1,2,Transit,2014,Kepler,0,-1,5614.00,[Fe/H],2014-11-18
21257,Kepler-284 c,Kepler-284,1,2,Transit,2014,Kepler,0,-1,5366.00,*,2019-04-18
21258,Kepler-284 c,Kepler-284,1,2,Transit,2014,Kepler,0,-1,5614.00,[Fe/H],2014-11-18
21259,Kepler-284 c,Kepler-284,1,2,Transit,2014,Kepler,0,-1,5603.00,*,2013-10-28
21260,Kepler-284 c,Kepler-284,1,2,Transit,2014,Kepler,0,-1,5291.00,[Fe/H],2017-05-08
21261,Kepler-284 c,Kepler-284,1,2,Transit,2014,Kepler,0,-1,5487.00,[Fe/H],2016-05-10
21262,Kepler-284 c,Kepler-284,1,2,Transit,2014,Kepler,0,-1,5219.00,*,2018-09-06
21263,Kepler-284 c,Kepler-284,1,2,Transit,2014,Kepler,0,-1,5366.00,*,2018-09-25
21264,Kepler-284 c,Kepler-284,1,2,Transit,2014,Kepler,0,-1,5614.00,[Fe/H],2014-11-21
21265,Kepler-284 c,Kepler-284,1,2,Transit,2014,Kepler,0,-1,5615.00,*,2014-05-14
21266,Kepler-284 c,Kepler-284,1,2,Transit,2014,Kepler,0,-1,5614.00,[Fe/H],2015-08-25
21267,Kepler-284 c,Kepler-284,1,2,Transit,2014,Kepler,0,-1,5366.00,*,2016-07-28
21268,Kepler-285 b,Kepler-285,1,2,Transit,2014,Kepler,0,-1,5411.00,*,2014-05-14
21269,Kepler-285 b,Kepler-285,1,2,Transit,2014,Kepler,0,-1,5282.00,*,2018-09-25
21270,Kepler-285 b,Kepler-285,1,2,Transit,2014,Kepler,0,-1,5400.00,[Fe/H],2015-08-25
21271,Kepler-285 b,Kepler-285,1,2,Transit,2014,Kepler,0,-1,5296.00,*,2018-09-06
21272,Kepler-285 b,Kepler-285,1,2,Transit,2014,Kepler,0,-1,5114.00,[Fe/H],2017-05-08
21273,Kepler-285 b,Kepler-285,1,2,Transit,2014,Kepler,0,-1,5400.00,[Fe/H],2014-11-21
21274,Kepler-285 b,Kepler-285,1,2,Transit,2014,Kepler,0,-1,5400.00,[Fe/H],2014-11-18
21275,Kepler-285 b,Kepler-285,1,2,Transit,2014,Kepler,0,-1,5282.00,*,2019-04-18
21276,Kepler-285 b,Kepler-285,1,2,Transit,2014,Kepler,0,-1,5381.00,*,2013-10-28
21277,Kepler-285 b,Kepler-285,1,2,Transit,2014,Kepler,0,-1,5300.00,[Fe/H],2016-05-10
21278,Kepler-285 c,Kepler-285,1,2,Transit,2014,Kepler,0,-1,5282.00,*,2019-04-18
21279,Kepler-285 c,Kepler-285,1,2,Transit,2014,Kepler,0,-1,5300.00,[Fe/H],2016-05-10
21280,Kepler-285 c,Kepler-285,1,2,Transit,2014,Kepler,0,-1,5114.00,[Fe/H],2017-05-08
21281,Kepler-285 c,Kepler-285,1,2,Transit,2014,Kepler,0,-1,5411.00,*,2014-05-14
21282,Kepler-285 c,Kepler-285,1,2,Transit,2014,Kepler,0,-1,5400.00,[Fe/H],2014-11-21
21283,Kepler-285 c,Kepler-285,1,2,Transit,2014,Kepler,0,-1,5381.00,*,2013-10-28
21284,Kepler-285 c,Kepler-285,1,2,Transit,2014,Kepler,0,-1,5400.00,[Fe/H],2015-08-25
21285,Kepler-285 c,Kepler-285,1,2,Transit,2014,Kepler,0,-1,5400.00,[Fe/H],2014-11-18
21286,Kepler-285 c,Kepler-285,1,2,Transit,2014,Kepler,0,-1,5282.00,*,2018-09-25
21287,Kepler-285 c,Kepler-285,1,2,Transit,2014,Kepler,0,-1,5296.00,*,2018-09-06
21288,Kepler-286 b,Kepler-286,1,4,Transit,2014,Kepler,0,-1,5600.00,*,2018-09-25
21289,Kepler-286 b,Kepler-286,1,4,Transit,2014,Kepler,0,-1,5969.00,*,2013-10-28
21290,Kepler-286 b,Kepler-286,1,4,Transit,2014,Kepler,0,-1,5600.00,*,2019-04-18
21291,Kepler-286 b,Kepler-286,1,4,Transit,2014,Kepler,0,-1,5580.00,*,2014-05-14
21292,Kepler-286 b,Kepler-286,1,4,Transit,2014,Kepler,0,-1,5970.00,[Fe/H],2014-11-18
21293,Kepler-286 b,Kepler-286,1,4,Transit,2014,Kepler,0,-1,5576.00,[Fe/H],2017-05-08
21294,Kepler-286 b,Kepler-286,1,4,Transit,2014,Kepler,0,-1,5970.00,[Fe/H],2015-08-25
21295,Kepler-286 b,Kepler-286,1,4,Transit,2014,Kepler,0,-1,5970.00,[Fe/H],2014-11-21
21296,Kepler-286 b,Kepler-286,1,4,Transit,2014,Kepler,0,-1,5742.00,[Fe/H],2016-05-10
21297,Kepler-286 b,Kepler-286,1,4,Transit,2014,Kepler,0,-1,5559.00,*,2018-09-06
21298,Kepler-286 c,Kepler-286,1,4,Transit,2014,Kepler,0,-1,5600.00,*,2018-09-25
21299,Kepler-286 c,Kepler-286,1,4,Transit,2014,Kepler,0,-1,5559.00,*,2018-09-06
21300,Kepler-286 c,Kepler-286,1,4,Transit,2014,Kepler,0,-1,5580.00,*,2014-05-14
21301,Kepler-286 c,Kepler-286,1,4,Transit,2014,Kepler,0,-1,5970.00,[Fe/H],2015-08-25
21302,Kepler-286 c,Kepler-286,1,4,Transit,2014,Kepler,0,-1,5742.00,[Fe/H],2016-05-10
21303,Kepler-286 c,Kepler-286,1,4,Transit,2014,Kepler,0,-1,5970.00,[Fe/H],2014-11-18
21304,Kepler-286 c,Kepler-286,1,4,Transit,2014,Kepler,0,-1,5969.00,*,2013-10-28
21305,Kepler-286 c,Kepler-286,1,4,Transit,2014,Kepler,0,-1,5970.00,[Fe/H],2014-11-21
21306,Kepler-286 c,Kepler-286,1,4,Transit,2014,Kepler,0,-1,5600.00,*,2019-04-18
21307,Kepler-286 c,Kepler-286,1,4,Transit,2014,Kepler,0,-1,5576.00,[Fe/H],2017-05-08
21308,Kepler-286 d,Kepler-286,1,4,Transit,2014,Kepler,0,-1,5600.00,*,2018-09-25
21309,Kepler-286 d,Kepler-286,1,4,Transit,2014,Kepler,0,-1,5970.00,[Fe/H],2014-11-18
21310,Kepler-286 d,Kepler-286,1,4,Transit,2014,Kepler,0,-1,5580.00,*,2014-05-14
21311,Kepler-286 d,Kepler-286,1,4,Transit,2014,Kepler,0,-1,5742.00,[Fe/H],2016-05-10
21312,Kepler-286 d,Kepler-286,1,4,Transit,2014,Kepler,0,-1,5970.00,[Fe/H],2015-08-25
21313,Kepler-286 d,Kepler-286,1,4,Transit,2014,Kepler,0,-1,5559.00,*,2018-09-06
21314,Kepler-286 d,Kepler-286,1,4,Transit,2014,Kepler,0,-1,5600.00,*,2019-04-18
21315,Kepler-286 d,Kepler-286,1,4,Transit,2014,Kepler,0,-1,5970.00,[Fe/H],2014-11-21
21316,Kepler-286 d,Kepler-286,1,4,Transit,2014,Kepler,0,-1,5969.00,*,2013-10-28
21317,Kepler-286 d,Kepler-286,1,4,Transit,2014,Kepler,0,-1,5576.00,[Fe/H],2017-05-08
21318,Kepler-286 e,Kepler-286,1,4,Transit,2014,Kepler,0,-1,5969.00,*,2013-10-28
21319,Kepler-286 e,Kepler-286,1,4,Transit,2014,Kepler,0,-1,5742.00,[Fe/H],2016-05-10
21320,Kepler-286 e,Kepler-286,1,4,Transit,2014,Kepler,0,-1,5600.00,*,2019-04-18
21321,Kepler-286 e,Kepler-286,1,4,Transit,2014,Kepler,0,-1,5600.00,*,2016-07-28
21322,Kepler-286 e,Kepler-286,1,4,Transit,2014,Kepler,0,-1,5970.00,[Fe/H],2015-08-25
21323,Kepler-286 e,Kepler-286,1,4,Transit,2014,Kepler,0,-1,5600.00,*,2018-09-25
21324,Kepler-286 e,Kepler-286,1,4,Transit,2014,Kepler,0,-1,5970.00,[Fe/H],2014-11-21
21325,Kepler-286 e,Kepler-286,1,4,Transit,2014,Kepler,0,-1,5559.00,*,2018-09-06
21326,Kepler-286 e,Kepler-286,1,4,Transit,2014,Kepler,0,-1,5970.00,[Fe/H],2014-11-18
21327,Kepler-286 e,Kepler-286,1,4,Transit,2014,Kepler,0,-1,5580.00,*,2014-05-14
21328,Kepler-286 e,Kepler-286,1,4,Transit,2014,Kepler,0,-1,5576.00,[Fe/H],2017-05-08
21329,Kepler-287 b,Kepler-287,1,2,Transit,2014,Kepler,0,-1,5547.00,*,2018-09-06
21330,Kepler-287 b,Kepler-287,1,2,Transit,2014,Kepler,0,-1,5806.00,*,2014-05-14
21331,Kepler-287 b,Kepler-287,1,2,Transit,2014,Kepler,0,-1,5779.00,*,2013-10-28
21332,Kepler-287 b,Kepler-287,1,2,Transit,2014,Kepler,0,-1,5800.00,[Fe/H],2014-11-18
21333,Kepler-287 b,Kepler-287,1,2,Transit,2014,Kepler,0,-1,5800.00,[Fe/H],2015-08-25
21334,Kepler-287 b,Kepler-287,1,2,Transit,2014,Kepler,0,-1,5800.00,[Fe/H],2014-11-21
21335,Kepler-287 b,Kepler-287,1,2,Transit,2014,Kepler,0,-1,5648.00,[Fe/H],2016-05-10
21336,Kepler-287 b,Kepler-287,1,2,Transit,2014,Kepler,0,-1,5486.30,[M/H],2019-04-18
21337,Kepler-287 b,Kepler-287,1,2,Transit,2014,Kepler,0,-1,5486.30,[M/H],2018-09-25
21338,Kepler-287 b,Kepler-287,1,2,Transit,2014,Kepler,0,-1,5514.00,[Fe/H],2017-05-08
21339,Kepler-287 b,Kepler-287,1,2,Transit,2014,Kepler,0,-1,5486.30,[M/H],2016-07-28
21340,Kepler-287 c,Kepler-287,1,2,Transit,2014,Kepler,0,-1,5800.00,[Fe/H],2014-11-21
21341,Kepler-287 c,Kepler-287,1,2,Transit,2014,Kepler,0,-1,5779.00,*,2013-10-28
21342,Kepler-287 c,Kepler-287,1,2,Transit,2014,Kepler,0,-1,5648.00,[Fe/H],2016-05-10
21343,Kepler-287 c,Kepler-287,1,2,Transit,2014,Kepler,0,-1,5800.00,[Fe/H],2014-11-18
21344,Kepler-287 c,Kepler-287,1,2,Transit,2014,Kepler,0,-1,5806.00,*,2014-05-14
21345,Kepler-287 c,Kepler-287,1,2,Transit,2014,Kepler,0,-1,5547.00,*,2018-09-06
21346,Kepler-287 c,Kepler-287,1,2,Transit,2014,Kepler,0,-1,5514.00,[Fe/H],2017-05-08
21347,Kepler-287 c,Kepler-287,1,2,Transit,2014,Kepler,0,-1,5486.30,[M/H],2018-09-25
21348,Kepler-287 c,Kepler-287,1,2,Transit,2014,Kepler,0,-1,5486.30,[M/H],2016-07-28
21349,Kepler-287 c,Kepler-287,1,2,Transit,2014,Kepler,0,-1,5800.00,[Fe/H],2015-08-25
21350,Kepler-288 b,Kepler-288,1,3,Transit,2014,Kepler,0,-1,5698.00,*,2018-09-06
21351,Kepler-288 b,Kepler-288,1,3,Transit,2014,Kepler,0,-1,5918.00,[Fe/H],2014-11-18
21352,Kepler-288 b,Kepler-288,1,3,Transit,2014,Kepler,0,-1,5918.00,[Fe/H],2014-11-21
21353,Kepler-288 b,Kepler-288,1,3,Transit,2014,Kepler,0,-1,5661.00,*,2013-10-28
21354,Kepler-288 b,Kepler-288,1,3,Transit,2014,Kepler,0,-1,5918.00,*,2014-05-14
21355,Kepler-288 b,Kepler-288,1,3,Transit,2014,Kepler,0,-1,5837.00,[Fe/H],2016-05-10
21356,Kepler-288 b,Kepler-288,1,3,Transit,2014,Kepler,0,-1,5661.00,[Fe/H],2017-05-08
21357,Kepler-288 b,Kepler-288,1,3,Transit,2014,Kepler,0,-1,5670.00,*,2019-04-18
21358,Kepler-288 b,Kepler-288,1,3,Transit,2014,Kepler,0,-1,5918.00,[Fe/H],2015-08-25
21359,Kepler-288 b,Kepler-288,1,3,Transit,2014,Kepler,0,-1,5670.00,*,2018-09-25
21360,Kepler-288 c,Kepler-288,1,3,Transit,2014,Kepler,0,-1,5918.00,[Fe/H],2014-11-21
21361,Kepler-288 c,Kepler-288,1,3,Transit,2014,Kepler,0,-1,5661.00,[Fe/H],2017-05-08
21362,Kepler-288 c,Kepler-288,1,3,Transit,2014,Kepler,0,-1,5918.00,[Fe/H],2014-11-18
21363,Kepler-288 c,Kepler-288,1,3,Transit,2014,Kepler,0,-1,5670.00,*,2019-04-18
21364,Kepler-288 c,Kepler-288,1,3,Transit,2014,Kepler,0,-1,5837.00,[Fe/H],2016-05-10
21365,Kepler-288 c,Kepler-288,1,3,Transit,2014,Kepler,0,-1,5670.00,*,2016-07-28
21366,Kepler-288 c,Kepler-288,1,3,Transit,2014,Kepler,0,-1,5918.00,*,2014-05-14
21367,Kepler-288 c,Kepler-288,1,3,Transit,2014,Kepler,0,-1,5918.00,[Fe/H],2015-08-25
21368,Kepler-288 c,Kepler-288,1,3,Transit,2014,Kepler,0,-1,5661.00,*,2013-10-28
21369,Kepler-288 c,Kepler-288,1,3,Transit,2014,Kepler,0,-1,5670.00,*,2018-09-25
21370,Kepler-288 c,Kepler-288,1,3,Transit,2014,Kepler,0,-1,5698.00,*,2018-09-06
21371,Kepler-288 d,Kepler-288,1,3,Transit,2014,Kepler,0,-1,5837.00,[Fe/H],2016-05-10
21372,Kepler-288 d,Kepler-288,1,3,Transit,2014,Kepler,0,-1,5698.00,*,2018-09-06
21373,Kepler-288 d,Kepler-288,1,3,Transit,2014,Kepler,0,-1,5918.00,[Fe/H],2014-11-21
21374,Kepler-288 d,Kepler-288,1,3,Transit,2014,Kepler,0,-1,5670.00,*,2018-09-25
21375,Kepler-288 d,Kepler-288,1,3,Transit,2014,Kepler,0,-1,5918.00,[Fe/H],2015-08-25
21376,Kepler-288 d,Kepler-288,1,3,Transit,2014,Kepler,0,-1,5670.00,*,2016-07-28
21377,Kepler-288 d,Kepler-288,1,3,Transit,2014,Kepler,0,-1,5918.00,*,2014-05-14
21378,Kepler-288 d,Kepler-288,1,3,Transit,2014,Kepler,0,-1,5661.00,*,2013-10-28
21379,Kepler-288 d,Kepler-288,1,3,Transit,2014,Kepler,0,-1,5918.00,[Fe/H],2014-11-18
21380,Kepler-288 d,Kepler-288,1,3,Transit,2014,Kepler,0,-1,5661.00,[Fe/H],2017-05-08
21381,Kepler-289 b,Kepler-289,1,3,Transit,2014,Kepler,0,-1,5930.00,*,2014-05-14
21382,Kepler-289 b,Kepler-289,1,3,Transit,2014,Kepler,0,-1,5968.88,[M/H],2016-07-28
21383,Kepler-289 b,Kepler-289,1,3,Transit,2014,Kepler,0,-1,6279.00,[Fe/H],2014-11-21
21384,Kepler-289 b,Kepler-289,1,3,Transit,2014,Kepler,0,-1,6279.00,[Fe/H],2015-08-25
21385,Kepler-289 b,Kepler-289,1,3,Transit,2014,Kepler,0,-1,5933.00,[Fe/H],2017-05-08
21386,Kepler-289 b,Kepler-289,1,3,Transit,2014,Kepler,0,-1,5989.00,*,2018-09-06
21387,Kepler-289 b,Kepler-289,1,3,Transit,2014,Kepler,0,-1,6001.00,[Fe/H],2016-05-10
21388,Kepler-289 b,Kepler-289,1,3,Transit,2014,Kepler,0,680.000,5990.00,[Fe/H],2014-11-19
21389,Kepler-289 b,Kepler-289,1,3,Transit,2014,Kepler,0,-1,6279.00,[Fe/H],2014-11-18
21390,Kepler-289 b,Kepler-289,1,3,Transit,2014,Kepler,0,-1,5968.88,[M/H],2018-09-25
21391,Kepler-289 b,Kepler-289,1,3,Transit,2014,Kepler,0,-1,6260.00,*,2013-10-28
21392,Kepler-289 b,Kepler-289,1,3,Transit,2014,Kepler,0,-1,5968.88,[M/H],2019-04-18
21393,Kepler-289 c,Kepler-289,1,3,Transit,2014,Kepler,0,1.700.000,5990.00,[Fe/H],2014-11-19
21394,Kepler-289 c,Kepler-289,1,3,Transit,2014,Kepler,0,-1,5968.88,[M/H],2018-09-25
21395,Kepler-289 c,Kepler-289,1,3,Transit,2014,Kepler,0,-1,6279.00,[Fe/H],2014-11-21
21396,Kepler-289 c,Kepler-289,1,3,Transit,2014,Kepler,0,-1,6260.00,*,2013-10-28
21397,Kepler-289 c,Kepler-289,1,3,Transit,2014,Kepler,0,-1,6279.00,[Fe/H],2014-11-18
21398,Kepler-289 c,Kepler-289,1,3,Transit,2014,Kepler,0,-1,5968.88,[M/H],2016-07-28
